locations,year,month,value
Kentucky,2020,M06,         5.8
Kentucky,2020,M07,         6.1
Kentucky,2020,M08,         4.9
Kentucky,2020,M09,         4.8
Kentucky,2020,M10,         4.2
Kentucky,2020,M11,         4.1
Kentucky,2020,M12,         4.6
Kentucky,2021,M01,         5.2
Kentucky,2021,M02,         5.1
Kentucky,2021,M03,         4.9
Kentucky,2021,M04,         4.2
Kentucky,2021,M05,         4.2
Kentucky,2021,M06,         5.4
Kentucky,2021,M07,         5.0
Kentucky,2021,M08,         4.2
Kentucky,2021,M09,         4.1
Kentucky,2021,M10,         3.9
Kentucky,2021,M11,         3.7
Kentucky,2021,M12,         3.6
Kentucky,2022,M01,         4.6
Kentucky,2022,M02,         4.4
Kentucky,2022,M03,         4.4
Kentucky,2022,M04,         3.5
Kentucky,2022,M05,         3.9
Kentucky,2022,M06,         4.5
Kentucky,2022,M07,         4.5
Kentucky,2022,M08,         4.0
Kentucky,2022,M09,         3.7
Kentucky,2022,M10,         3.8
Kentucky,2022,M11,         3.7
Kentucky,2022,M12,         3.6
Kentucky,2023,M01,         4.5
Kentucky,2023,M02,         4.7
Kentucky,2023,M03,         4.3
Kentucky,2023,M04,         3.6
Kentucky,2023,M05,         4.1
Kentucky,2023,M06,         4.7
Kentucky,2023,M07,         4.6
Kentucky,2023,M08,         4.3
Kentucky,2023,M09,         4.2
Kentucky,2023,M10,         4.1
Kentucky,2023,M11,         4.1
Kentucky,2023,M12,         4.2
Kentucky,2024,M01,         5.0
Kentucky,2024,M02,         5.4
Kentucky,2024,M03,         5.1
Kentucky,2024,M04,         4.4
Kentucky,2024,M05,         4.6
Kentucky,2024,M06,         5.4
Kentucky,2024,M07,         5.8
Kentucky,2024,M08,         5.3
Kentucky,2024,M09,         4.9
Kentucky,2024,M10,         5.0
Kentucky,2024,M11,         5.0
Kentucky,2024,M12,         5.0
Kentucky,2025,M01,         5.5
Kentucky,2025,M02,         5.5
Kentucky,2025,M03,         5.5
Kentucky,2025,M04,         4.4
Kentucky,2025,M05,         4.4
Kentucky,2025,M06,         4.9
Louisiana,2010,M01,         7.6
Louisiana,2010,M02,         6.9
Louisiana,2010,M03,         6.9
Louisiana,2010,M04,         6.7
Louisiana,2010,M05,         7.2
Louisiana,2010,M06,         8.1
Louisiana,2010,M07,         7.9
Louisiana,2010,M08,         7.9
Louisiana,2010,M09,         7.7
Louisiana,2010,M10,         7.5
Louisiana,2010,M11,         7.5
Louisiana,2010,M12,         7.3
Louisiana,2011,M01,         8.1
Louisiana,2011,M02,         7.4
Louisiana,2011,M03,         7.3
Louisiana,2011,M04,         6.9
Louisiana,2011,M05,         7.2
Louisiana,2011,M06,         8.1
Louisiana,2011,M07,         7.8
Louisiana,2011,M08,         7.5
Louisiana,2011,M09,         7.4
Louisiana,2011,M10,         7.1
Louisiana,2011,M11,         6.7
Louisiana,2011,M12,         6.6
Louisiana,2012,M01,         7.4
Louisiana,2012,M02,         6.9
Louisiana,2012,M03,         6.7
Louisiana,2012,M04,         6.3
Louisiana,2012,M05,         6.8
Louisiana,2012,M06,         7.7
Louisiana,2012,M07,         7.4
Louisiana,2012,M08,         6.9
Louisiana,2012,M09,         6.4
Louisiana,2012,M10,         6.1
Louisiana,2012,M11,         5.7
Louisiana,2012,M12,         6.1
Louisiana,2013,M01,         7.3
Louisiana,2013,M02,         6.5
Louisiana,2013,M03,         6.4
Louisiana,2013,M04,         6.2
Louisiana,2013,M05,         6.6
Louisiana,2013,M06,         7.5
Louisiana,2013,M07,         7.0
Louisiana,2013,M08,         6.6
Louisiana,2013,M09,         6.3
Louisiana,2013,M10,         6.0
Louisiana,2013,M11,         5.5
Louisiana,2013,M12,         5.1
Louisiana,2014,M01,         5.7
Louisiana,2014,M02,         5.4
Louisiana,2014,M03,         5.5
Louisiana,2014,M04,         5.2
Louisiana,2014,M05,         6.0
Louisiana,2014,M06,         6.7
Louisiana,2014,M07,         7.1
Louisiana,2014,M08,         7.0
Louisiana,2014,M09,         6.8
Louisiana,2014,M10,         6.5
Louisiana,2014,M11,         6.6
Louisiana,2014,M12,         6.2
Louisiana,2015,M01,         7.0
Louisiana,2015,M02,         6.4
Louisiana,2015,M03,         6.3
Louisiana,2015,M04,         6.1
Louisiana,2015,M05,         6.5
Louisiana,2015,M06,         6.9
Louisiana,2015,M07,         6.7
Louisiana,2015,M08,         6.2
Louisiana,2015,M09,         6.1
Louisiana,2015,M10,         5.9
Louisiana,2015,M11,         5.6
Louisiana,2015,M12,         5.3
Louisiana,2016,M01,         6.2
Louisiana,2016,M02,         5.8
Louisiana,2016,M03,         5.9
Louisiana,2016,M04,         5.7
Louisiana,2016,M05,         5.8
Louisiana,2016,M06,         6.9
Louisiana,2016,M07,         6.7
Louisiana,2016,M08,         6.4
Louisiana,2016,M09,         6.4
Louisiana,2016,M10,         5.8
Louisiana,2016,M11,         5.5
Louisiana,2016,M12,         5.4
Louisiana,2017,M01,         6.1
Louisiana,2017,M02,         5.5
Louisiana,2017,M03,         5.2
Louisiana,2017,M04,         5.1
Louisiana,2017,M05,         5.1
Louisiana,2017,M06,         5.7
Louisiana,2017,M07,         5.6
Louisiana,2017,M08,         5.4
Louisiana,2017,M09,         5.0
Louisiana,2017,M10,         4.4
Louisiana,2017,M11,         4.3
Louisiana,2017,M12,         4.2
Louisiana,2018,M01,         4.8
Louisiana,2018,M02,         4.5
Louisiana,2018,M03,         4.6
Louisiana,2018,M04,         4.5
Louisiana,2018,M05,         4.7
Louisiana,2018,M06,         6.0
Louisiana,2018,M07,         5.6
Louisiana,2018,M08,         5.2
Louisiana,2018,M09,         4.8
Louisiana,2018,M10,         4.6
Louisiana,2018,M11,         4.3
Louisiana,2018,M12,         4.4
Louisiana,2019,M01,         5.1
Louisiana,2019,M02,         4.3
Louisiana,2019,M03,         4.1
Louisiana,2019,M04,         3.8
Louisiana,2019,M05,         4.3
Louisiana,2019,M06,         5.4
Louisiana,2019,M07,         5.3
Louisiana,2019,M08,         5.0
Louisiana,2019,M09,         4.7
Louisiana,2019,M10,         4.7
Louisiana,2019,M11,         4.6
Louisiana,2019,M12,         4.4
Louisiana,2020,M01,         4.8
Louisiana,2020,M02,         4.0
Louisiana,2020,M03,         6.8
Louisiana,2020,M04,        13.0
Louisiana,2020,M05,        12.6
Louisiana,2020,M06,        11.7
Louisiana,2020,M07,        11.0
Louisiana,2020,M08,         9.0
Louisiana,2020,M09,         9.3
Louisiana,2020,M10,         7.9
Louisiana,2020,M11,         6.9
Louisiana,2020,M12,         6.9
Louisiana,2021,M01,         7.2
Louisiana,2021,M02,         6.6
Louisiana,2021,M03,         6.2
Louisiana,2021,M04,         6.2
Louisiana,2021,M05,         6.1
Louisiana,2021,M06,         7.0
Louisiana,2021,M07,         6.1
Louisiana,2021,M08,         5.3
Louisiana,2021,M09,         5.0
Louisiana,2021,M10,         4.3
Louisiana,2021,M11,         3.8
Louisiana,2021,M12,         3.4
Louisiana,2022,M01,         4.2
Louisiana,2022,M02,         3.7
Louisiana,2022,M03,         3.5
Louisiana,2022,M04,         3.3
Louisiana,2022,M05,         3.5
Louisiana,2022,M06,         4.5
Louisiana,2022,M07,         4.1
Louisiana,2022,M08,         3.9
Louisiana,2022,M09,         3.6
Louisiana,2022,M10,         3.3
Louisiana,2022,M11,         3.2
Louisiana,2022,M12,         3.2
Louisiana,2023,M01,         3.8
Louisiana,2023,M02,         3.5
Louisiana,2023,M03,         3.3
Louisiana,2023,M04,         3.1
Louisiana,2023,M05,         3.6
Louisiana,2023,M06,         4.3
Louisiana,2023,M07,         3.7
Louisiana,2023,M08,         3.9
Louisiana,2023,M09,         4.0
Louisiana,2023,M10,         4.0
Louisiana,2023,M11,         3.8
Louisiana,2023,M12,         3.9
Louisiana,2024,M01,         4.4
Louisiana,2024,M02,         4.2
Louisiana,2024,M03,         4.0
Louisiana,2024,M04,         3.6
Louisiana,2024,M05,         3.8
Louisiana,2024,M06,         4.9
Louisiana,2024,M07,         4.8
Louisiana,2024,M08,         4.8
Louisiana,2024,M09,         4.6
Louisiana,2024,M10,         4.6
Louisiana,2024,M11,         4.4
Louisiana,2024,M12,         4.2
Louisiana,2025,M01,         4.4
Louisiana,2025,M02,         4.2
Louisiana,2025,M03,         4.4
Louisiana,2025,M04,         3.9
Louisiana,2025,M05,         4.6
Louisiana,2025,M06,         5.1
Maine,2010,M01,         9.8
Maine,2010,M02,         9.9
Maine,2010,M03,         9.6
Maine,2010,M04,         8.8
Maine,2010,M05,         8.3
Maine,2010,M06,         7.9
Maine,2010,M07,         7.9
Maine,2010,M08,         7.4
Maine,2010,M09,         7.3
Maine,2010,M10,         7.4
Maine,2010,M11,         8.2
Maine,2010,M12,         8.2
Maine,2011,M01,         9.1
Maine,2011,M02,         9.1
Maine,2011,M03,         8.8
Maine,2011,M04,         8.1
Maine,2011,M05,         7.9
Maine,2011,M06,         7.5
Maine,2011,M07,         7.3
Maine,2011,M08,         6.9
Maine,2011,M09,         7.0
Maine,2011,M10,         6.9
Maine,2011,M11,         7.1
Maine,2011,M12,         7.4
Maine,2012,M01,         8.3
Maine,2012,M02,         8.4
Maine,2012,M03,         8.1
Maine,2012,M04,         7.3
Maine,2012,M05,         7.2
Maine,2012,M06,         7.0
Maine,2012,M07,         7.0
Maine,2012,M08,         6.5
Maine,2012,M09,         6.3
Maine,2012,M10,         6.5
Maine,2012,M11,         6.8
Maine,2012,M12,         7.2
Maine,2013,M01,         8.3
Maine,2013,M02,         8.1
Maine,2013,M03,         7.6
Maine,2013,M04,         7.1
Maine,2013,M05,         6.8
Maine,2013,M06,         6.5
Maine,2013,M07,         6.2
Maine,2013,M08,         5.8
Maine,2013,M09,         5.8
Maine,2013,M10,         5.9
Maine,2013,M11,         6.2
Maine,2013,M12,         6.1
Maine,2014,M01,         7.0
Maine,2014,M02,         7.1
Maine,2014,M03,         6.8
Maine,2014,M04,         5.9
Maine,2014,M05,         5.6
Maine,2014,M06,         5.1
Maine,2014,M07,         5.2
Maine,2014,M08,         4.9
Maine,2014,M09,         4.7
Maine,2014,M10,         4.7
Maine,2014,M11,         5.1
Maine,2014,M12,         5.0
Maine,2015,M01,         5.9
Maine,2015,M02,         5.7
Maine,2015,M03,         5.3
Maine,2015,M04,         4.7
Maine,2015,M05,         4.6
Maine,2015,M06,         4.1
Maine,2015,M07,         3.9
Maine,2015,M08,         3.5
Maine,2015,M09,         3.5
Maine,2015,M10,         3.6
Maine,2015,M11,         4.0
Maine,2015,M12,         4.1
Maine,2016,M01,         4.8
Maine,2016,M02,         4.7
Maine,2016,M03,         4.7
Maine,2016,M04,         4.0
Maine,2016,M05,         3.7
Maine,2016,M06,         3.6
Maine,2016,M07,         3.4
Maine,2016,M08,         3.2
Maine,2016,M09,         3.3
Maine,2016,M10,         3.3
Maine,2016,M11,         3.5
Maine,2016,M12,         3.5
Maine,2017,M01,         4.3
Maine,2017,M02,         4.2
Maine,2017,M03,         3.9
Maine,2017,M04,         3.6
Maine,2017,M05,         3.5
Maine,2017,M06,         3.2
Maine,2017,M07,         3.2
Maine,2017,M08,         2.9
Maine,2017,M09,         2.9
Maine,2017,M10,         2.9
Maine,2017,M11,         3.2
Maine,2017,M12,         3.0
Maine,2018,M01,         3.7
Maine,2018,M02,         3.7
Maine,2018,M03,         3.5
Maine,2018,M04,         3.3
Maine,2018,M05,         3.1
Maine,2018,M06,         3.1
Maine,2018,M07,         3.1
Maine,2018,M08,         2.8
Maine,2018,M09,         2.8
Maine,2018,M10,         2.9
Maine,2018,M11,         3.0
Maine,2018,M12,         3.2
Maine,2019,M01,         3.9
Maine,2019,M02,         3.6
Maine,2019,M03,         3.5
Maine,2019,M04,         3.0
Maine,2019,M05,         2.8
Maine,2019,M06,         2.5
Maine,2019,M07,         2.5
Maine,2019,M08,         2.4
Maine,2019,M09,         2.4
Maine,2019,M10,         2.5
Maine,2019,M11,         2.8
Maine,2019,M12,         2.8
Maine,2020,M01,         3.7
Maine,2020,M02,         3.8
Maine,2020,M03,         4.3
Maine,2020,M04,         9.2
Maine,2020,M05,         9.7
Maine,2020,M06,         6.4
Maine,2020,M07,         6.7
Maine,2020,M08,         3.6
Maine,2020,M09,         3.0
Maine,2020,M10,         3.0
Maine,2020,M11,         3.4
Maine,2020,M12,         4.0
Maine,2021,M01,         5.5
Maine,2021,M02,         5.7
Maine,2021,M03,         5.5
Maine,2021,M04,         5.4
Maine,2021,M05,         5.1
Maine,2021,M06,         5.2
Maine,2021,M07,         4.7
Maine,2021,M08,         4.5
Maine,2021,M09,         4.0
Maine,2021,M10,         3.9
Maine,2021,M11,         4.0
Maine,2021,M12,         3.7
Maine,2022,M01,         4.4
Maine,2022,M02,         4.0
Maine,2022,M03,         3.6
Maine,2022,M04,         3.0
Maine,2022,M05,         2.8
Maine,2022,M06,         2.5
Maine,2022,M07,         2.3
Maine,2022,M08,         2.1
Maine,2022,M09,         2.2
Maine,2022,M10,         2.3
Maine,2022,M11,         2.6
Maine,2022,M12,         2.4
Maine,2023,M01,         3.0
Maine,2023,M02,         3.2
Maine,2023,M03,         3.0
Maine,2023,M04,         2.4
Maine,2023,M05,         2.5
Maine,2023,M06,         2.4
Maine,2023,M07,         2.4
Maine,2023,M08,         2.3
Maine,2023,M09,         2.3
Maine,2023,M10,         2.5
Maine,2023,M11,         2.8
Maine,2023,M12,         2.8
Maine,2024,M01,         3.3
Maine,2024,M02,         3.5
Maine,2024,M03,         3.2
Maine,2024,M04,         2.9
Maine,2024,M05,         2.8
Maine,2024,M06,         2.8
Maine,2024,M07,         3.0
Maine,2024,M08,         2.9
Maine,2024,M09,         2.8
Maine,2024,M10,         3.1
Maine,2024,M11,         3.6
Maine,2024,M12,         3.5
Maine,2025,M01,         4.0
Maine,2025,M02,         4.0
Maine,2025,M03,         3.8
Maine,2025,M04,         3.4
Maine,2025,M05,         3.3
Maine,2025,M06,         2.6
Maryland,2010,M01,         8.4
Maryland,2010,M02,         8.4
Maryland,2010,M03,         8.2
Maryland,2010,M04,         7.5
Maryland,2010,M05,         7.5
Maryland,2010,M06,         7.8
Maryland,2010,M07,         7.9
Maryland,2010,M08,         7.9
Maryland,2010,M09,         7.5
Maryland,2010,M10,         7.4
Maryland,2010,M11,         7.5
Maryland,2010,M12,         7.3
Maryland,2011,M01,         7.8
Maryland,2011,M02,         7.7
Maryland,2011,M03,         7.4
Maryland,2011,M04,         6.9
Maryland,2011,M05,         7.1
Maryland,2011,M06,         7.7
Maryland,2011,M07,         7.6
Maryland,2011,M08,         7.5
Maryland,2011,M09,         7.2
Maryland,2011,M10,         7.1
Maryland,2011,M11,         6.7
Maryland,2011,M12,         6.7
Maryland,2012,M01,         7.3
Maryland,2012,M02,         7.4
Maryland,2012,M03,         7.0
Maryland,2012,M04,         6.5
Maryland,2012,M05,         6.7
Maryland,2012,M06,         7.2
Maryland,2012,M07,         7.2
Maryland,2012,M08,         7.0
Maryland,2012,M09,         6.5
Maryland,2012,M10,         6.6
Maryland,2012,M11,         6.5
Maryland,2012,M12,         6.6
Maryland,2013,M01,         7.3
Maryland,2013,M02,         7.1
Maryland,2013,M03,         6.8
Maryland,2013,M04,         6.4
Maryland,2013,M05,         6.6
Maryland,2013,M06,         7.1
Maryland,2013,M07,         6.8
Maryland,2013,M08,         6.5
Maryland,2013,M09,         6.2
Maryland,2013,M10,         6.4
Maryland,2013,M11,         6.0
Maryland,2013,M12,         5.6
Maryland,2014,M01,         6.2
Maryland,2014,M02,         6.3
Maryland,2014,M03,         6.1
Maryland,2014,M04,         5.3
Maryland,2014,M05,         5.7
Maryland,2014,M06,         6.0
Maryland,2014,M07,         6.1
Maryland,2014,M08,         6.0
Maryland,2014,M09,         5.4
Maryland,2014,M10,         5.3
Maryland,2014,M11,         5.3
Maryland,2014,M12,         5.1
Maryland,2015,M01,         5.8
Maryland,2015,M02,         5.6
Maryland,2015,M03,         5.3
Maryland,2015,M04,         4.8
Maryland,2015,M05,         5.1
Maryland,2015,M06,         5.3
Maryland,2015,M07,         5.3
Maryland,2015,M08,         5.0
Maryland,2015,M09,         4.7
Maryland,2015,M10,         4.8
Maryland,2015,M11,         4.6
Maryland,2015,M12,         4.3
Maryland,2016,M01,         4.7
Maryland,2016,M02,         4.6
Maryland,2016,M03,         4.5
Maryland,2016,M04,         4.0
Maryland,2016,M05,         3.9
Maryland,2016,M06,         4.4
Maryland,2016,M07,         4.4
Maryland,2016,M08,         4.3
Maryland,2016,M09,         4.0
Maryland,2016,M10,         4.2
Maryland,2016,M11,         4.0
Maryland,2016,M12,         3.9
Maryland,2017,M01,         4.5
Maryland,2017,M02,         4.5
Maryland,2017,M03,         4.1
Maryland,2017,M04,         3.7
Maryland,2017,M05,         3.8
Maryland,2017,M06,         4.2
Maryland,2017,M07,         4.2
Maryland,2017,M08,         4.2
Maryland,2017,M09,         3.8
Maryland,2017,M10,         4.0
Maryland,2017,M11,         4.0
Maryland,2017,M12,         3.8
Maryland,2018,M01,         4.4
Maryland,2018,M02,         4.4
Maryland,2018,M03,         4.1
Maryland,2018,M04,         3.5
Maryland,2018,M05,         3.5
Maryland,2018,M06,         4.2
Maryland,2018,M07,         4.0
Maryland,2018,M08,         3.8
Maryland,2018,M09,         3.4
Maryland,2018,M10,         3.5
Maryland,2018,M11,         3.3
Maryland,2018,M12,         3.4
Maryland,2019,M01,         4.1
Maryland,2019,M02,         3.9
Maryland,2019,M03,         3.6
Maryland,2019,M04,         3.0
Maryland,2019,M05,         3.1
Maryland,2019,M06,         3.6
Maryland,2019,M07,         3.7
Maryland,2019,M08,         3.5
Maryland,2019,M09,         3.0
Maryland,2019,M10,         3.1
Maryland,2019,M11,         3.0
Maryland,2019,M12,         2.9
Maryland,2020,M01,         3.5
Maryland,2020,M02,         3.5
Maryland,2020,M03,         4.1
Maryland,2020,M04,         8.6
Maryland,2020,M05,         9.1
Maryland,2020,M06,         8.2
Maryland,2020,M07,         8.0
Maryland,2020,M08,         7.0
Maryland,2020,M09,         7.0
Maryland,2020,M10,         6.5
Maryland,2020,M11,         6.3
Maryland,2020,M12,         6.4
Maryland,2021,M01,         6.7
Maryland,2021,M02,         6.5
Maryland,2021,M03,         6.2
Maryland,2021,M04,         5.6
Maryland,2021,M05,         5.5
Maryland,2021,M06,         6.0
Maryland,2021,M07,         5.5
Maryland,2021,M08,         5.2
Maryland,2021,M09,         4.4
Maryland,2021,M10,         4.1
Maryland,2021,M11,         3.7
Maryland,2021,M12,         3.1
Maryland,2022,M01,         3.7
Maryland,2022,M02,         3.6
Maryland,2022,M03,         3.2
Maryland,2022,M04,         2.7
Maryland,2022,M05,         2.8
Maryland,2022,M06,         3.4
Maryland,2022,M07,         3.2
Maryland,2022,M08,         3.2
Maryland,2022,M09,         2.6
Maryland,2022,M10,         2.8
Maryland,2022,M11,         2.4
Maryland,2022,M12,         2.1
Maryland,2023,M01,         2.6
Maryland,2023,M02,         2.5
Maryland,2023,M03,         2.1
Maryland,2023,M04,         1.5
Maryland,2023,M05,         1.7
Maryland,2023,M06,         2.0
Maryland,2023,M07,         2.2
Maryland,2023,M08,         2.3
Maryland,2023,M09,         2.2
Maryland,2023,M10,         2.5
Maryland,2023,M11,         2.3
Maryland,2023,M12,         2.4
Maryland,2024,M01,         3.0
Maryland,2024,M02,         3.1
Maryland,2024,M03,         2.9
Maryland,2024,M04,         2.5
Maryland,2024,M05,         2.6
Maryland,2024,M06,         3.4
Maryland,2024,M07,         3.5
Maryland,2024,M08,         3.5
Maryland,2024,M09,         2.9
Maryland,2024,M10,         3.1
Maryland,2024,M11,         3.1
Maryland,2024,M12,         2.7
Maryland,2025,M01,         3.0
Maryland,2025,M02,         3.3
Maryland,2025,M03,         3.2
Maryland,2025,M04,         3.0
Maryland,2025,M05,         3.3
Maryland,2025,M06,         3.7
Massachusetts,2010,M01,         9.4
Massachusetts,2010,M02,         9.1
Massachusetts,2010,M03,         8.8
Massachusetts,2010,M04,         8.0
Massachusetts,2010,M05,         8.0
Massachusetts,2010,M06,         8.1
Massachusetts,2010,M07,         8.2
Massachusetts,2010,M08,         7.8
Massachusetts,2010,M09,         7.7
Massachusetts,2010,M10,         7.3
Massachusetts,2010,M11,         7.5
Massachusetts,2010,M12,         7.5
Massachusetts,2011,M01,         8.3
Massachusetts,2011,M02,         8.1
Massachusetts,2011,M03,         7.6
Massachusetts,2011,M04,         6.9
Massachusetts,2011,M05,         7.1
Massachusetts,2011,M06,         7.5
